Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
Male,Yes,50,Yes,Engineer,,Low,1.0,Cat_3,C
Female,No,37,Yes,Doctor,1.0,Low,3.0,Cat_6,D
Female,No,50,Yes,Artist,6.0,Low,1.0,Cat_6,B
Female,Yes,52,Yes,Doctor,0.0,Average,4.0,Cat_6,C
Male,No,28,Yes,Healthcare,5.0,Low,4.0,Cat_6,C
Male,No,42,Yes,Entertainment,3.0,Low,2.0,Cat_2,A
Female,No,43,Yes,Engineer,,Low,1.0,Cat_6,A
Female,No,42,Yes,Artist,,Low,2.0,Cat_6,A
Male,Yes,45,Yes,Executive,1.0,High,5.0,Cat_4,B
Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Cat_6,B
Male,No,48,Yes,Entertainment,0.0,Low,3.0,Cat_2,A
Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
Male,Yes,88,Yes,Lawyer,,Low,1.0,Cat_6,A
Male,Yes,51,No,Artist,3.0,Average,2.0,Cat_6,C
Female,No,29,Yes,Engineer,1.0,Low,5.0,Cat_1,B
Female,Yes,28,No,Artist,,Low,3.0,Cat_3,B
Female,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_4,C
Female,No,25,Yes,Marketing,8.0,Low,,Cat_1,D
Female,Yes,38,No,Artist,4.0,Average,4.0,Cat_1,C
Male,Yes,37,Yes,Artist,1.0,Low,1.0,Cat_3,A
Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,D
Female,Yes,61,Yes,Engineer,0.0,Average,2.0,Cat_6,C
Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,C
Male,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_3,B
Male,Yes,73,Yes,Entertainment,1.0,High,4.0,Cat_6,B
Male,,60,No,Executive,6.0,Average,2.0,Cat_4,A
Female,No,27,,Marketing,8.0,Low,4.0,Cat_4,D
Female,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
Male,Yes,72,Yes,Lawyer,3.0,High,2.0,Cat_6,C
Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,C
Female,Yes,50,Yes,,1.0,Low,2.0,Cat_3,A
Female,No,49,Yes,,0.0,Low,2.0,Cat_6,D
Male,Yes,38,Yes,Doctor,5.0,Low,2.0,Cat_1,A
Female,Yes,35,Yes,Artist,0.0,Average,3.0,Cat_6,C
Female,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,B
Male,Yes,63,Yes,Artist,9.0,Low,1.0,Cat_6,A
Male,Yes,73,Yes,Executive,11.0,High,2.0,Cat_6,C
Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_3,B
Male,Yes,61,Yes,Lawyer,,High,2.0,Cat_6,B
Female,No,42,Yes,Homemaker,10.0,Low,1.0,Cat_6,A
Female,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,B
Male,No,31,No,Homemaker,14.0,Low,1.0,Cat_6,D
Male,Yes,69,No,Doctor,,Low,1.0,Cat_6,A
Female,No,42,Yes,Entertainment,1.0,Low,3.0,Cat_6,D
Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,B
Male,Yes,39,Yes,Artist,3.0,Average,4.0,Cat_4,A
Female,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,B
Male,Yes,39,Yes,Artist,6.0,Average,2.0,Cat_6,C
Male,Yes,55,Yes,Artist,9.0,Average,2.0,Cat_1,C
Male,Yes,60,Yes,Doctor,1.0,High,2.0,Cat_3,B
Female,No,51,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
Female,Yes,61,Yes,Artist,0.0,Average,3.0,Cat_4,B
Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,A
Male,Yes,86,,Lawyer,1.0,High,2.0,Cat_6,B
Female,Yes,55,Yes,Artist,2.0,Average,3.0,Cat_6,C
Female,Yes,43,Yes,Artist,1.0,Average,5.0,Cat_6,C
Male,Yes,45,No,Executive,0.0,Average,3.0,Cat_4,B
Female,Yes,50,Yes,Artist,1.0,Average,5.0,Cat_4,C
Male,Yes,40,No,Artist,1.0,Average,2.0,Cat_5,C
Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
Female,No,25,Yes,Doctor,3.0,Low,1.0,Cat_6,A
Female,No,89,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
Female,No,25,No,Engineer,1.0,Low,,Cat_7,D
Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,C
Female,Yes,46,Yes,Engineer,1.0,Average,5.0,Cat_6,B
Female,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
Male,Yes,35,Yes,Executive,6.0,Average,4.0,Cat_6,B
Female,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_3,C
Male,Yes,50,Yes,Artist,0.0,Average,3.0,Cat_6,C
Male,Yes,58,No,Executive,12.0,High,2.0,Cat_6,C
Male,Yes,29,No,Healthcare,,High,2.0,Cat_3,D
Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_3,A
Male,Yes,67,Yes,Executive,0.0,High,2.0,Cat_6,C
Male,Yes,35,No,Doctor,0.0,Average,5.0,Cat_4,C
Male,Yes,61,Yes,Executive,1.0,High,3.0,Cat_6,C
Female,No,29,No,Entertainment,0.0,Low,2.0,Cat_3,B
Female,No,49,Yes,Homemaker,0.0,Low,,Cat_6,C
Male,Yes,46,No,Entertainment,,Average,5.0,Cat_4,B
Male,Yes,47,Yes,Executive,0.0,Average,5.0,Cat_2,B
Female,No,37,No,Artist,4.0,Low,2.0,Cat_6,C
Male,No,18,No,Healthcare,9.0,Low,3.0,Cat_6,D
Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_3,C
Male,No,29,No,Homemaker,11.0,Low,3.0,Cat_3,D
Female,Yes,52,No,Artist,,Average,4.0,Cat_4,A
Female,No,43,Yes,Artist,1.0,Low,4.0,Cat_6,A
Male,Yes,66,Yes,Artist,0.0,Low,5.0,Cat_6,A
Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,C
Female,Yes,67,Yes,Lawyer,1.0,Low,1.0,Cat_4,A
Female,Yes,49,Yes,Marketing,9.0,Low,2.0,Cat_6,C
Male,Yes,38,No,Executive,1.0,High,4.0,Cat_6,D
Female,Yes,38,No,Engineer,1.0,Low,2.0,Cat_4,A
Female,No,32,Yes,Homemaker,10.0,Low,1.0,Cat_6,D
Male,Yes,48,Yes,Artist,8.0,Average,2.0,Cat_6,C
Female,No,42,Yes,Homemaker,7.0,Low,1.0,Cat_6,A
Female,No,50,Yes,Artist,8.0,Low,3.0,Cat_6,C
Female,Yes,33,Yes,Homemaker,,High,2.0,Cat_6,D
Male,Yes,50,Yes,Artist,0.0,Average,3.0,Cat_2,C
Female,Yes,30,Yes,Engineer,8.0,High,6.0,Cat_4,D
Male,Yes,89,No,Lawyer,0.0,Low,,Cat_6,A
Female,Yes,27,Yes,Doctor,1.0,Low,2.0,Cat_4,D
Female,Yes,43,Yes,Engineer,1.0,Average,4.0,Cat_6,B
Female,No,25,No,Marketing,1.0,Low,2.0,Cat_6,D
Female,No,19,No,Healthcare,4.0,Low,5.0,,D
Female,No,27,Yes,Marketing,12.0,Low,3.0,Cat_6,A
Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,B
Male,Yes,37,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
Female,No,27,Yes,Healthcare,1.0,Low,9.0,Cat_6,C
Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
Male,Yes,41,No,Engineer,0.0,Average,2.0,Cat_7,C
Female,No,50,Yes,Artist,0.0,Low,1.0,Cat_6,B
Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
Male,Yes,66,Yes,Marketing,1.0,High,2.0,Cat_6,B
Male,Yes,36,Yes,Homemaker,5.0,Low,1.0,Cat_6,D
Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,B
Female,No,30,No,Executive,,Low,1.0,Cat_3,C
Male,Yes,56,Yes,Lawyer,,Low,3.0,Cat_1,D
Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
Female,Yes,38,Yes,Artist,0.0,Low,1.0,Cat_6,B
Male,No,31,Yes,Marketing,0.0,Low,2.0,Cat_3,D
Female,Yes,30,No,Engineer,,Average,3.0,Cat_4,D
Female,Yes,81,Yes,Lawyer,0.0,High,2.0,Cat_6,C
Female,No,52,Yes,Lawyer,4.0,Low,1.0,Cat_6,A
Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,B
Male,Yes,30,No,Entertainment,1.0,Average,3.0,Cat_3,A
Male,Yes,55,No,Entertainment,1.0,Low,3.0,Cat_4,A
Male,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,A
Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_3,C
Male,Yes,59,No,Artist,0.0,Low,1.0,Cat_6,B
Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_3,D
Female,Yes,58,Yes,Artist,9.0,Average,3.0,Cat_6,C
Male,Yes,30,No,Entertainment,11.0,Low,2.0,Cat_5,D
Female,Yes,73,Yes,Artist,1.0,Average,2.0,Cat_6,C
Female,No,25,Yes,Artist,5.0,Low,1.0,,C
Male,Yes,40,Yes,Artist,0.0,High,,Cat_6,A
Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
Male,Yes,45,Yes,Artist,,Average,3.0,Cat_3,B
Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_6,D
Male,No,36,Yes,Artist,,Low,2.0,Cat_2,B
Male,Yes,53,Yes,Artist,3.0,High,3.0,Cat_7,D
Female,No,27,No,Healthcare,0.0,Low,4.0,Cat_3,A
Male,Yes,49,Yes,Artist,6.0,Average,2.0,Cat_6,C
Female,Yes,51,Yes,Artist,6.0,Average,5.0,Cat_6,C
Male,No,33,No,Healthcare,0.0,Low,7.0,Cat_4,D
Male,Yes,67,No,Executive,,High,2.0,Cat_6,A
Female,Yes,72,Yes,Lawyer,1.0,High,,,C
Male,Yes,61,Yes,Entertainment,6.0,Average,2.0,Cat_6,A
Female,Yes,47,No,Engineer,0.0,Low,1.0,Cat_6,A
Female,Yes,36,Yes,Engineer,0.0,Low,1.0,Cat_3,B
Male,Yes,40,No,Engineer,2.0,Average,,Cat_4,D
Male,Yes,32,Yes,Entertainment,1.0,Average,2.0,Cat_3,A
Female,Yes,40,No,Homemaker,9.0,Average,5.0,Cat_4,A
Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,C
Male,Yes,42,Yes,Entertainment,,Average,2.0,Cat_6,C
Female,Yes,72,Yes,Lawyer,1.0,High,4.0,Cat_2,B
Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6,A
Male,No,27,No,Entertainment,,Low,1.0,Cat_6,D
Male,Yes,32,Yes,Artist,1.0,Low,2.0,Cat_6,D
Female,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,B
Female,Yes,53,Yes,Artist,,High,6.0,Cat_3,C
Male,,32,Yes,Healthcare,8.0,High,5.0,Cat_7,D
Female,Yes,47,Yes,Lawyer,2.0,High,4.0,Cat_6,D
Female,Yes,63,Yes,Artist,4.0,Average,4.0,Cat_6,C
Male,Yes,35,Yes,Executive,2.0,Average,5.0,Cat_6,B
Female,Yes,27,Yes,Marketing,9.0,Low,1.0,Cat_3,C
Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,B
Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,D
Male,,20,No,Healthcare,0.0,Low,2.0,Cat_6,D
Male,Yes,61,Yes,Executive,5.0,High,2.0,Cat_6,C
Female,No,30,Yes,Artist,9.0,Low,5.0,Cat_6,A
Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D
Male,Yes,42,No,Entertainment,8.0,Low,2.0,Cat_4,A
Male,Yes,47,,Artist,4.0,Low,1.0,Cat_6,B
Female,Yes,48,Yes,Engineer,0.0,High,5.0,Cat_4,A
Female,Yes,57,Yes,Artist,0.0,High,,Cat_1,C
Male,Yes,39,No,Entertainment,0.0,Average,2.0,Cat_6,C
Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_4,A
Female,Yes,56,Yes,Artist,1.0,Low,2.0,Cat_6,B
Female,Yes,48,No,Artist,0.0,Low,,,C
Male,No,26,Yes,Artist,,Low,1.0,,B
Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
Female,Yes,71,Yes,Lawyer,8.0,High,2.0,Cat_6,C
Female,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
Female,Yes,50,Yes,Artist,0.0,Average,9.0,Cat_6,C
Female,Yes,62,Yes,Lawyer,1.0,Low,3.0,Cat_6,A
Male,Yes,43,Yes,Artist,1.0,Average,3.0,Cat_6,A
Female,No,32,No,Engineer,9.0,Low,4.0,Cat_5,A
Male,No,61,Yes,Artist,1.0,Low,1.0,Cat_6,B
Female,Yes,39,Yes,Entertainment,5.0,Low,2.0,Cat_6,B
Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,C
Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,B
Male,Yes,39,Yes,Artist,0.0,Low,4.0,Cat_4,A
Female,No,35,Yes,Artist,1.0,Low,1.0,Cat_6,A
Female,Yes,85,Yes,Artist,1.0,Low,,Cat_6,A
Female,No,35,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,D
Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B
Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_6,A
Female,No,26,,Healthcare,0.0,Low,7.0,Cat_6,D
Male,Yes,79,Yes,Artist,,High,2.0,Cat_6,B
Female,Yes,33,Yes,Engineer,9.0,Low,2.0,Cat_6,D
Male,No,25,Yes,Artist,1.0,Low,3.0,Cat_6,A
Female,No,51,Yes,Artist,,Low,1.0,Cat_6,B
Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6,B
Female,No,41,Yes,Artist,10.0,Low,1.0,Cat_6,B
Female,Yes,46,Yes,Artist,3.0,Average,5.0,Cat_6,C
Male,No,32,Yes,Healthcare,8.0,Low,,Cat_6,D
Male,No,62,Yes,Artist,0.0,Low,,Cat_6,A
Male,No,43,No,Engineer,1.0,Low,,Cat_6,D
Male,Yes,36,Yes,Artist,0.0,Low,3.0,Cat_3,C
Female,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,C
Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_2,C
Female,Yes,49,Yes,,,Low,1.0,Cat_6,B
Female,Yes,51,Yes,Artist,,Average,4.0,Cat_2,C
Female,No,40,No,Marketing,,Low,,Cat_6,D
Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,C
Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,Cat_3,B
Male,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,A
Female,Yes,58,Yes,Artist,0.0,Low,3.0,Cat_3,C
Male,Yes,43,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
Female,No,39,Yes,Doctor,9.0,Low,1.0,Cat_3,B
Male,Yes,29,No,Healthcare,13.0,High,2.0,Cat_6,B
Female,Yes,37,Yes,Marketing,9.0,Low,1.0,Cat_6,A
Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_7,B
Male,No,26,Yes,Doctor,1.0,Low,2.0,Cat_6,A
Female,Yes,63,No,Artist,0.0,High,2.0,Cat_6,B
Male,No,26,Yes,Artist,10.0,Low,5.0,Cat_6,D
Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,D
Female,Yes,56,Yes,Engineer,1.0,Average,3.0,Cat_6,B
Male,Yes,27,Yes,Doctor,9.0,Average,3.0,Cat_6,D
Male,Yes,35,No,Entertainment,1.0,Low,,Cat_4,A
Female,No,39,Yes,Doctor,8.0,Low,2.0,Cat_6,B
Female,No,30,Yes,Healthcare,13.0,Low,,Cat_6,D
Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6,A
Female,No,41,No,Engineer,9.0,Low,1.0,Cat_6,A
Male,Yes,51,Yes,Artist,,Average,5.0,Cat_6,C
Male,No,19,Yes,Marketing,,Low,4.0,Cat_6,D
Female,Yes,59,Yes,Engineer,0.0,Low,1.0,Cat_6,D
Male,No,25,Yes,Entertainment,7.0,Low,3.0,Cat_6,A
Female,Yes,40,Yes,Engineer,0.0,Average,4.0,Cat_6,B
Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2,A
Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6,C
Male,No,30,Yes,Marketing,1.0,Low,5.0,Cat_6,C
Female,No,29,No,Entertainment,9.0,Low,4.0,Cat_4,D
Male,Yes,47,,Healthcare,,Average,4.0,Cat_6,D
Female,Yes,27,No,Entertainment,6.0,High,2.0,Cat_6,B
Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6,B
Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
Female,Yes,48,Yes,Artist,6.0,Low,1.0,Cat_6,C
Female,Yes,33,Yes,Healthcare,,Average,2.0,Cat_6,A
Female,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,C
Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
Male,No,42,Yes,Entertainment,1.0,Low,8.0,Cat_3,A
Female,Yes,69,Yes,Artist,1.0,High,4.0,Cat_6,C
Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_6,A
Male,No,28,No,Executive,9.0,Low,4.0,Cat_6,D
Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
Female,No,21,No,Marketing,2.0,Low,2.0,Cat_3,D
Male,Yes,42,Yes,Artist,7.0,Average,2.0,Cat_6,C
Female,Yes,87,Yes,Lawyer,,High,2.0,Cat_6,A
Female,Yes,81,No,,,High,2.0,Cat_6,B
Female,No,38,Yes,Doctor,8.0,Low,1.0,Cat_4,B
Female,No,31,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
Male,Yes,45,No,Engineer,1.0,Average,5.0,Cat_6,B
Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
Female,No,22,No,Healthcare,0.0,Low,,Cat_6,D
Female,Yes,69,No,Engineer,0.0,Average,4.0,Cat_4,A
Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_4,B
Male,Yes,70,Yes,Entertainment,0.0,High,2.0,Cat_6,A
Male,Yes,40,No,,,Average,5.0,Cat_3,B
Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_6,D
Male,No,19,No,Healthcare,7.0,Low,4.0,Cat_4,D
Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,B
Male,Yes,28,No,Doctor,5.0,Low,2.0,Cat_3,D
Female,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6,B
Female,Yes,29,No,Marketing,,Low,,,D
Male,Yes,53,Yes,Doctor,1.0,Low,,Cat_6,A
Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
Male,Yes,40,No,Artist,,Average,2.0,Cat_4,A
Female,No,48,No,Engineer,12.0,Low,1.0,Cat_4,D
Female,Yes,29,Yes,Artist,4.0,Low,2.0,Cat_1,D
Male,Yes,71,No,Executive,5.0,Low,3.0,Cat_4,B
Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,A
Female,Yes,50,Yes,Entertainment,4.0,Low,2.0,Cat_6,A
Male,No,40,Yes,Artist,1.0,Low,2.0,Cat_6,A
Male,No,18,No,Healthcare,6.0,Low,4.0,Cat_6,D
Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_6,C
Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,Cat_6,B
Female,No,32,Yes,Artist,,Low,1.0,Cat_6,A
Female,Yes,50,Yes,Artist,,Low,2.0,Cat_6,C
Female,Yes,60,Yes,Engineer,1.0,Average,3.0,Cat_7,C
Female,No,38,No,Engineer,,Low,1.0,Cat_6,B
Male,Yes,60,No,Engineer,0.0,Average,3.0,Cat_6,C
Male,Yes,40,No,Engineer,3.0,Low,1.0,Cat_3,A
Female,Yes,40,No,Homemaker,2.0,Average,2.0,Cat_6,A
Male,Yes,65,No,Doctor,1.0,Low,1.0,Cat_1,D
Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
Male,No,37,Yes,Engineer,1.0,Low,1.0,Cat_6,D
Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,B
Male,No,39,Yes,Artist,1.0,Low,,Cat_4,C
Male,Yes,62,No,Entertainment,8.0,Low,2.0,Cat_3,B
Male,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_2,C
Male,,38,Yes,Entertainment,,Average,4.0,Cat_3,C
Female,Yes,30,No,Homemaker,,Average,2.0,Cat_3,A
Female,Yes,62,No,Artist,1.0,Average,3.0,Cat_6,B
Male,Yes,69,No,Doctor,8.0,Low,2.0,Cat_6,A
Female,No,19,No,Healthcare,0.0,Low,2.0,Cat_4,D
Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,D
Female,No,35,Yes,Artist,,Low,1.0,Cat_4,A
Male,No,49,No,Healthcare,,Low,1.0,Cat_6,D
Female,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6,C
Female,Yes,35,Yes,Engineer,0.0,Low,3.0,Cat_3,B
Male,,36,Yes,Healthcare,8.0,High,2.0,Cat_4,B
Male,No,30,Yes,Healthcare,,Low,1.0,Cat_6,D
Male,Yes,47,Yes,Executive,8.0,High,4.0,Cat_6,C
Male,No,23,No,Artist,1.0,Low,4.0,Cat_6,D
Female,Yes,42,Yes,Doctor,0.0,Average,4.0,Cat_6,A
Female,Yes,47,Yes,Artist,8.0,Average,4.0,Cat_3,C
Male,Yes,40,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
Male,Yes,59,No,Executive,0.0,High,3.0,Cat_6,C
Female,Yes,38,Yes,Artist,3.0,Low,2.0,Cat_7,C
Male,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
Male,No,45,Yes,Artist,0.0,Low,1.0,Cat_6,A
Male,Yes,71,Yes,Artist,0.0,Average,4.0,Cat_6,C
Female,Yes,60,No,Engineer,0.0,Low,2.0,Cat_3,A
Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_6,C
Female,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,B
Male,No,26,No,Healthcare,1.0,Low,3.0,,C
Female,Yes,18,No,Artist,,High,,Cat_1,B
Female,Yes,42,Yes,Artist,4.0,Average,2.0,Cat_6,C
Male,Yes,49,No,Executive,11.0,High,4.0,Cat_6,A
Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6,D
Female,No,40,Yes,Artist,5.0,Low,9.0,Cat_6,C
Male,No,19,No,Healthcare,8.0,Low,3.0,Cat_6,D
Male,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
Female,No,50,Yes,Engineer,0.0,Low,1.0,Cat_6,B
Male,Yes,72,No,Entertainment,2.0,Average,2.0,Cat_6,C
Male,Yes,67,Yes,Lawyer,1.0,High,3.0,Cat_6,B
Male,Yes,37,Yes,Entertainment,3.0,Low,1.0,Cat_6,A
Male,Yes,38,Yes,Executive,,High,4.0,Cat_6,C
Female,No,42,Yes,Marketing,,Low,3.0,Cat_6,D
Male,Yes,26,No,Artist,1.0,Low,4.0,Cat_6,A
Male,Yes,32,No,Executive,1.0,High,5.0,Cat_6,D
Male,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_4,A
Male,Yes,61,No,Engineer,5.0,Average,3.0,Cat_6,B
Male,Yes,38,No,Engineer,0.0,Average,3.0,Cat_4,B
Male,Yes,73,No,Lawyer,1.0,Low,1.0,Cat_6,D
Female,No,30,No,Engineer,1.0,Low,,Cat_4,A
Female,Yes,62,Yes,Artist,0.0,Average,2.0,Cat_5,C
Male,Yes,40,Yes,Executive,0.0,Low,4.0,Cat_6,B
Male,No,42,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
Male,No,30,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
Female,Yes,46,No,Homemaker,9.0,Low,1.0,Cat_3,A
Female,Yes,68,,Lawyer,0.0,Low,1.0,Cat_6,A
Female,Yes,38,No,Engineer,9.0,Average,4.0,Cat_4,A
Male,Yes,40,Yes,Doctor,0.0,Average,5.0,Cat_6,B
Male,Yes,50,No,Entertainment,0.0,Average,3.0,Cat_6,C
Female,No,28,No,Entertainment,1.0,Low,2.0,Cat_3,A
Female,Yes,71,No,,1.0,Low,1.0,Cat_6,A
Female,Yes,37,Yes,Artist,3.0,Low,2.0,Cat_6,C
Female,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_3,C
Female,Yes,41,Yes,Engineer,1.0,Average,4.0,Cat_6,C
Female,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_4,C
Female,Yes,48,No,Marketing,0.0,Average,2.0,Cat_4,D
Female,Yes,63,Yes,,,Average,3.0,Cat_6,B
Male,Yes,68,No,Lawyer,,High,,Cat_6,D
Female,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_6,C
Male,No,28,Yes,Artist,9.0,Low,2.0,Cat_6,A
Female,No,38,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
Male,No,36,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
Female,No,27,No,Artist,,Low,4.0,Cat_4,D
Male,Yes,36,No,Entertainment,,Average,3.0,Cat_6,C
Female,Yes,65,Yes,Lawyer,0.0,Average,4.0,Cat_6,B
Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_4,A
Male,Yes,69,No,Lawyer,,High,2.0,Cat_1,D
Female,Yes,80,Yes,Lawyer,0.0,High,,Cat_6,A
Male,,59,Yes,Entertainment,,Average,4.0,Cat_6,A
Male,Yes,50,,Executive,4.0,Average,9.0,Cat_4,D
Female,Yes,77,No,Lawyer,,High,2.0,Cat_6,A
Male,Yes,68,No,Executive,,High,3.0,Cat_7,B
Male,Yes,50,Yes,Artist,0.0,Low,3.0,Cat_6,B
Male,No,26,Yes,Healthcare,5.0,Low,5.0,Cat_6,D
Male,Yes,46,Yes,Artist,2.0,Average,4.0,Cat_2,C
Male,Yes,36,Yes,Artist,,Average,2.0,,C
Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_4,B
Male,No,33,Yes,Healthcare,9.0,Low,5.0,Cat_6,D
Male,No,56,No,Marketing,1.0,Low,2.0,Cat_6,D
Female,No,25,No,Doctor,2.0,Low,1.0,Cat_4,D
Male,Yes,61,Yes,Lawyer,1.0,High,2.0,Cat_6,C
Female,Yes,42,Yes,Entertainment,0.0,Average,4.0,Cat_3,B
Male,Yes,49,Yes,Artist,1.0,Low,4.0,Cat_3,C
Male,Yes,48,No,Entertainment,1.0,Average,3.0,Cat_3,C
Male,Yes,36,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,C
Male,Yes,70,Yes,Doctor,1.0,High,3.0,Cat_6,C
Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D
Male,No,51,Yes,Artist,5.0,Low,1.0,Cat_6,B
Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,A
Male,No,33,Yes,Artist,,Low,2.0,Cat_6,A
Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
Female,Yes,37,Yes,Engineer,0.0,High,2.0,Cat_6,A
