age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
43,blue-collar,married,secondary,no,2105,no,no,telephone,93,2,-1,0,unknown,no
27,technician,single,secondary,no,299,yes,no,cellular,29,7,-1,0,unknown,no
38,blue-collar,married,secondary,yes,-10,no,no,unknown,174,1,-1,0,unknown,no
36,admin.,single,tertiary,no,994,no,no,cellular,195,1,176,5,failure,yes
44,blue-collar,divorced,primary,no,3953,yes,no,cellular,661,1,-1,0,unknown,no
32,admin.,married,secondary,no,203,yes,yes,cellular,219,2,-1,0,unknown,no
43,management,married,tertiary,no,5670,yes,no,cellular,43,4,189,2,failure,no
59,retired,single,secondary,no,351,yes,no,unknown,1063,5,-1,0,unknown,yes
38,blue-collar,single,secondary,no,3054,no,no,unknown,24,11,-1,0,unknown,no
32,blue-collar,single,primary,no,882,no,yes,cellular,80,8,-1,0,unknown,no
34,services,single,secondary,no,2257,no,yes,telephone,568,2,-1,0,unknown,no
50,management,single,primary,no,766,no,no,unknown,174,2,-1,0,unknown,no
35,management,married,tertiary,no,175,yes,no,cellular,257,2,-1,0,unknown,no
66,retired,married,unknown,no,2540,no,no,telephone,441,2,156,1,other,yes
51,housemaid,married,tertiary,no,3122,yes,no,unknown,33,2,-1,0,unknown,no
42,blue-collar,married,primary,no,-97,yes,no,cellular,216,4,271,5,failure,no
40,management,married,tertiary,no,121,no,no,unknown,82,1,-1,0,unknown,no
41,technician,single,tertiary,no,1104,no,no,unknown,352,1,-1,0,unknown,no
48,technician,married,secondary,no,164,no,no,cellular,76,4,-1,0,unknown,no
34,management,married,tertiary,no,3301,yes,no,cellular,485,2,227,4,failure,yes
56,blue-collar,married,secondary,no,2190,no,yes,unknown,270,1,-1,0,unknown,no
29,technician,single,secondary,no,426,yes,no,telephone,121,6,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,5736,yes,yes,unknown,136,2,-1,0,unknown,no
26,services,single,secondary,no,5533,yes,no,cellular,582,2,283,4,failure,no
40,management,single,tertiary,no,732,no,no,cellular,148,2,-1,0,unknown,no
30,management,single,secondary,no,4642,yes,no,cellular,528,1,-1,0,unknown,yes
49,management,married,tertiary,no,1050,yes,no,cellular,924,1,-1,0,unknown,yes
36,management,single,tertiary,no,2032,no,yes,cellular,736,1,-1,0,unknown,yes
36,management,married,tertiary,no,618,no,no,cellular,280,2,-1,0,unknown,no
30,technician,married,secondary,no,26,no,no,cellular,55,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,-145,yes,no,cellular,1372,4,-1,0,unknown,no
50,admin.,married,secondary,no,3608,yes,no,cellular,176,2,197,2,success,yes
38,management,single,tertiary,no,21963,no,no,telephone,70,2,-1,0,unknown,no
40,services,married,secondary,no,251,yes,no,cellular,153,6,-1,0,unknown,no
29,services,single,secondary,no,209,yes,no,cellular,487,7,-1,0,unknown,no
35,technician,single,secondary,no,705,yes,yes,cellular,177,1,361,3,failure,no
39,services,divorced,secondary,no,42,no,no,cellular,75,2,-1,0,unknown,no
25,student,single,secondary,no,469,no,no,cellular,524,1,187,2,success,no
31,admin.,single,tertiary,no,117,yes,no,cellular,77,1,-1,0,unknown,no
42,blue-collar,divorced,secondary,no,198,no,no,cellular,133,1,-1,0,unknown,no
25,technician,single,tertiary,no,1954,yes,yes,cellular,66,1,351,1,failure,no
49,management,single,tertiary,no,7443,no,no,telephone,293,5,211,2,failure,yes
44,blue-collar,married,secondary,no,3348,no,yes,cellular,504,2,-1,0,unknown,no
55,retired,married,secondary,no,39,no,no,cellular,281,5,-1,0,unknown,no
44,management,single,tertiary,no,780,yes,no,cellular,511,2,-1,0,unknown,no
42,services,married,secondary,no,737,yes,no,unknown,762,2,-1,0,unknown,no
27,technician,married,secondary,no,1103,no,no,unknown,123,1,-1,0,unknown,no
48,technician,married,secondary,no,98,no,no,cellular,146,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,1102,yes,no,cellular,124,1,357,3,failure,no
37,blue-collar,single,secondary,no,263,no,no,cellular,143,2,-1,0,unknown,no
31,admin.,married,secondary,no,4457,yes,no,cellular,225,1,146,4,success,no
31,housemaid,married,secondary,no,0,yes,no,unknown,327,2,-1,0,unknown,no
34,management,married,tertiary,no,10031,yes,no,cellular,65,2,-1,0,unknown,no
39,management,single,tertiary,no,406,yes,no,unknown,68,1,-1,0,unknown,no
53,self-employed,married,tertiary,no,1672,no,no,cellular,176,1,189,1,failure,no
61,management,married,tertiary,no,0,yes,yes,cellular,158,1,115,2,failure,no
58,technician,married,secondary,no,1476,yes,no,cellular,286,1,-1,0,unknown,no
43,technician,single,secondary,no,140,yes,no,cellular,221,2,-1,0,unknown,no
33,management,single,tertiary,no,2206,yes,no,cellular,247,1,-1,0,unknown,no
49,admin.,married,secondary,no,14440,yes,no,cellular,60,1,-1,0,unknown,no
69,retired,married,unknown,no,426,no,no,telephone,395,1,-1,0,unknown,yes
31,services,single,secondary,no,605,yes,no,unknown,222,1,-1,0,unknown,no
57,unemployed,married,secondary,no,839,no,no,telephone,46,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,911,yes,no,cellular,434,2,181,5,other,no
50,entrepreneur,married,tertiary,no,5420,yes,no,cellular,73,1,-1,0,unknown,no
28,management,single,tertiary,no,502,no,no,cellular,136,2,-1,0,unknown,yes
37,housemaid,married,secondary,no,187,no,no,unknown,165,1,-1,0,unknown,no
60,retired,divorced,tertiary,no,4,yes,no,cellular,415,1,190,5,failure,yes
46,management,divorced,tertiary,no,461,no,no,cellular,369,2,-1,0,unknown,yes
29,self-employed,married,tertiary,no,4,no,no,cellular,156,1,-1,0,unknown,no
52,housemaid,divorced,primary,no,1697,no,no,unknown,153,1,-1,0,unknown,no
42,management,married,tertiary,no,344,yes,yes,unknown,66,2,-1,0,unknown,no
38,technician,married,tertiary,no,45,no,no,cellular,125,4,-1,0,unknown,no
27,admin.,single,tertiary,no,689,no,no,cellular,98,1,307,1,failure,no
38,blue-collar,married,secondary,no,732,yes,yes,unknown,269,1,-1,0,unknown,no
33,technician,divorced,secondary,yes,10,yes,yes,cellular,167,5,-1,0,unknown,no
40,entrepreneur,married,secondary,no,0,yes,no,cellular,117,1,-1,0,unknown,no
46,blue-collar,married,primary,no,494,yes,no,cellular,131,3,365,1,other,no
66,blue-collar,married,primary,no,2552,no,no,telephone,186,4,-1,0,unknown,no
30,technician,single,tertiary,no,2784,no,no,cellular,808,3,-1,0,unknown,no
46,blue-collar,single,secondary,no,338,yes,no,cellular,178,4,-1,0,unknown,no
47,technician,married,secondary,no,89,no,no,unknown,287,1,-1,0,unknown,no
59,admin.,divorced,primary,no,0,yes,no,cellular,604,3,-1,0,unknown,no
59,management,married,tertiary,no,332,yes,yes,cellular,35,2,-1,0,unknown,no
52,self-employed,married,secondary,no,273,no,no,unknown,227,1,-1,0,unknown,no
37,admin.,married,secondary,no,96,no,no,cellular,155,1,99,2,success,yes
37,blue-collar,married,secondary,no,3420,yes,no,cellular,77,1,301,2,failure,no
56,blue-collar,married,primary,no,420,yes,no,cellular,129,1,265,1,failure,no
58,retired,married,secondary,no,5523,no,no,unknown,141,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,3259,yes,no,unknown,182,1,-1,0,unknown,no
40,management,married,primary,no,395,yes,no,cellular,232,4,-1,0,unknown,yes
30,admin.,single,tertiary,no,41,yes,no,cellular,68,4,186,2,success,no
31,blue-collar,single,primary,no,859,yes,no,unknown,80,1,-1,0,unknown,no
27,student,single,tertiary,no,524,no,no,cellular,496,2,-1,0,unknown,no
40,management,married,tertiary,no,0,no,no,cellular,1410,3,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,0,yes,no,unknown,746,2,-1,0,unknown,no
36,blue-collar,married,unknown,no,0,no,no,cellular,120,5,-1,0,unknown,no
50,admin.,single,secondary,no,167,no,yes,cellular,201,3,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,12,yes,no,cellular,137,1,-1,0,unknown,no
27,blue-collar,married,primary,no,60,yes,no,unknown,550,1,-1,0,unknown,no
23,student,single,secondary,no,834,yes,no,cellular,283,3,-1,0,unknown,no
35,technician,divorced,unknown,no,-11,yes,yes,cellular,24,18,-1,0,unknown,no
30,technician,single,secondary,no,4684,yes,no,cellular,268,3,-1,0,unknown,yes
54,admin.,married,primary,no,0,no,no,cellular,255,2,-1,0,unknown,no
41,technician,married,secondary,no,459,yes,no,unknown,102,1,-1,0,unknown,no
50,management,divorced,secondary,no,458,no,no,cellular,184,3,-1,0,unknown,no
34,admin.,single,secondary,no,3160,no,no,cellular,22,8,331,13,failure,no
37,blue-collar,married,secondary,no,1818,yes,no,unknown,273,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,1060,no,yes,cellular,137,6,-1,0,unknown,no
35,technician,married,secondary,no,14,yes,no,telephone,23,1,-1,0,unknown,no
40,housemaid,married,tertiary,no,795,yes,no,unknown,725,3,-1,0,unknown,no
37,blue-collar,married,primary,no,543,yes,no,unknown,281,1,-1,0,unknown,no
43,technician,married,secondary,no,246,no,no,cellular,113,6,-1,0,unknown,no
58,self-employed,married,unknown,no,1187,yes,no,cellular,228,2,-1,0,unknown,no
56,technician,married,secondary,no,2847,no,no,cellular,327,1,-1,0,unknown,yes
40,admin.,married,secondary,no,1538,yes,no,unknown,390,2,-1,0,unknown,no
50,entrepreneur,married,secondary,no,533,yes,no,cellular,171,2,-1,0,unknown,no
57,technician,married,secondary,no,1070,no,no,unknown,73,1,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,257,no,yes,cellular,340,2,-1,0,unknown,no
60,management,married,secondary,no,358,no,no,unknown,74,2,-1,0,unknown,no
37,technician,single,secondary,no,-272,no,yes,cellular,104,3,139,6,failure,no
27,blue-collar,single,primary,no,0,yes,no,cellular,213,1,-1,0,unknown,no
30,management,married,tertiary,no,1403,no,no,cellular,136,4,-1,0,unknown,no
46,blue-collar,single,secondary,no,2612,yes,no,unknown,414,2,-1,0,unknown,no
25,admin.,single,secondary,no,131,yes,yes,unknown,237,1,-1,0,unknown,no
52,technician,married,tertiary,no,0,no,yes,cellular,409,1,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,unknown,916,1,-1,0,unknown,no
33,management,single,tertiary,no,321,no,no,cellular,227,2,-1,0,unknown,no
58,admin.,married,secondary,no,1813,yes,no,telephone,15,1,-1,0,unknown,no
49,blue-collar,divorced,secondary,no,848,yes,no,unknown,109,1,-1,0,unknown,no
31,technician,divorced,tertiary,no,75,no,no,cellular,34,9,-1,0,unknown,no
37,blue-collar,married,secondary,no,2066,yes,yes,cellular,10,7,113,5,failure,no
37,technician,married,secondary,no,1784,yes,no,cellular,372,1,-1,0,unknown,no
56,management,married,tertiary,no,382,no,no,unknown,244,2,-1,0,unknown,no
53,management,married,tertiary,no,2578,no,no,cellular,299,4,107,2,failure,no
54,unknown,married,secondary,no,2206,no,no,cellular,260,1,91,4,success,yes
33,self-employed,single,tertiary,no,658,yes,no,cellular,307,1,208,1,success,yes
37,admin.,married,secondary,no,0,yes,no,cellular,235,3,-1,0,unknown,no
48,technician,single,secondary,no,957,no,no,cellular,198,5,-1,0,unknown,no
45,blue-collar,married,primary,no,0,yes,yes,cellular,36,3,172,5,failure,no
42,management,married,tertiary,no,0,yes,no,cellular,88,1,360,1,failure,no
36,technician,married,secondary,no,3832,yes,no,cellular,393,1,-1,0,unknown,no
59,management,single,secondary,no,181,yes,no,unknown,485,1,-1,0,unknown,no
35,technician,married,secondary,no,692,yes,yes,unknown,133,2,-1,0,unknown,no
38,management,married,tertiary,no,1221,yes,no,unknown,258,1,-1,0,unknown,no
38,services,married,primary,no,-93,yes,no,unknown,263,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,684,yes,yes,cellular,197,1,-1,0,unknown,no
24,blue-collar,married,secondary,no,0,yes,no,cellular,83,3,306,4,failure,no
41,blue-collar,married,secondary,no,0,no,no,cellular,104,4,-1,0,unknown,no
43,management,married,secondary,no,2115,yes,no,cellular,102,1,-1,0,unknown,no
41,technician,married,secondary,no,55,yes,no,cellular,185,4,-1,0,unknown,no
37,admin.,married,secondary,no,1345,yes,no,unknown,59,2,-1,0,unknown,no
54,services,married,secondary,no,158,yes,no,unknown,198,1,-1,0,unknown,no
55,blue-collar,married,primary,no,1086,yes,no,cellular,148,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,19,no,no,cellular,292,1,-1,0,unknown,no
58,blue-collar,divorced,primary,no,1299,no,no,cellular,58,1,-1,0,unknown,no
35,admin.,married,secondary,no,220,yes,no,cellular,153,4,244,13,failure,no
34,management,married,tertiary,no,1339,no,no,cellular,255,8,-1,0,unknown,no
46,management,married,secondary,no,0,no,no,cellular,1855,1,-1,0,unknown,yes
45,blue-collar,married,primary,no,4170,yes,yes,unknown,114,3,-1,0,unknown,no
38,technician,married,tertiary,no,1092,yes,no,unknown,317,1,-1,0,unknown,no
35,services,single,tertiary,no,0,no,no,cellular,704,1,-1,0,unknown,yes
30,technician,single,tertiary,no,880,yes,yes,unknown,967,6,-1,0,unknown,yes
36,technician,single,secondary,no,1521,yes,no,unknown,243,2,-1,0,unknown,no
32,blue-collar,married,primary,no,651,yes,no,cellular,628,2,267,2,failure,no
38,technician,married,secondary,no,205,no,no,cellular,332,1,-1,0,unknown,yes
34,technician,single,secondary,no,692,yes,no,unknown,254,1,-1,0,unknown,no
37,blue-collar,married,tertiary,no,359,no,yes,cellular,3422,2,-1,0,unknown,no
38,services,married,secondary,no,0,yes,yes,cellular,184,2,-1,0,unknown,no
47,management,single,tertiary,no,159,no,no,telephone,220,3,155,3,other,yes
35,entrepreneur,married,primary,no,2643,no,yes,cellular,259,1,-1,0,unknown,no
25,admin.,single,secondary,no,507,yes,no,cellular,832,1,367,3,failure,yes
36,management,divorced,tertiary,no,7821,no,no,unknown,217,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-404,yes,yes,cellular,205,2,306,1,failure,no
34,blue-collar,married,primary,no,698,yes,no,cellular,83,5,-1,0,unknown,no
40,admin.,married,unknown,no,9110,yes,no,cellular,234,6,174,3,failure,no
38,admin.,married,secondary,no,-762,no,no,unknown,165,1,-1,0,unknown,no
46,admin.,married,secondary,no,5169,no,no,cellular,72,14,-1,0,unknown,no
30,admin.,single,secondary,no,818,yes,yes,cellular,66,1,346,1,failure,no
45,blue-collar,married,primary,no,2523,yes,no,cellular,110,4,-1,0,unknown,no
40,blue-collar,single,primary,no,1780,no,yes,unknown,114,1,-1,0,unknown,no
57,retired,married,primary,no,0,yes,no,cellular,83,2,-1,0,unknown,no
50,technician,married,secondary,no,315,no,no,cellular,363,10,-1,0,unknown,no
55,retired,married,secondary,no,529,yes,no,cellular,33,4,8,3,other,no
42,services,single,tertiary,no,94,yes,no,cellular,151,1,183,6,success,no
28,admin.,single,unknown,no,731,yes,no,unknown,718,13,-1,0,unknown,no
38,technician,married,secondary,no,2767,yes,no,cellular,711,2,-1,0,unknown,no
41,admin.,married,secondary,no,0,yes,no,unknown,160,3,-1,0,unknown,no
24,technician,single,secondary,no,246,yes,yes,cellular,224,1,-1,0,unknown,no
32,self-employed,married,secondary,no,413,yes,no,cellular,712,2,-1,0,unknown,no
69,housemaid,married,primary,no,1080,no,no,cellular,197,2,118,2,failure,no
41,management,married,primary,no,-4,yes,yes,unknown,181,3,-1,0,unknown,no
47,management,married,secondary,no,-1854,yes,yes,cellular,388,2,-1,0,unknown,no
40,services,married,secondary,no,1836,yes,no,cellular,750,2,-1,0,unknown,yes
40,blue-collar,married,primary,no,1411,yes,no,cellular,224,2,357,2,failure,no
53,admin.,married,secondary,no,1252,no,no,cellular,128,4,-1,0,unknown,no
44,management,divorced,tertiary,no,0,yes,no,telephone,146,4,-1,0,unknown,no
30,management,married,tertiary,no,196,no,no,cellular,68,1,101,4,other,no
37,blue-collar,divorced,secondary,no,333,yes,no,telephone,73,6,-1,0,unknown,no
40,admin.,married,secondary,no,3126,yes,no,cellular,110,3,232,2,failure,no
57,technician,married,secondary,no,109,no,no,cellular,124,4,-1,0,unknown,no
43,blue-collar,married,secondary,no,130,no,no,cellular,156,1,337,3,failure,no
32,services,single,secondary,no,875,yes,no,cellular,1015,2,-1,0,unknown,no
35,management,single,tertiary,no,704,no,no,cellular,164,1,-1,0,unknown,yes
43,technician,divorced,secondary,no,1532,no,no,cellular,61,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,285,yes,yes,cellular,27,8,-1,0,unknown,no
56,self-employed,married,tertiary,yes,0,no,no,cellular,122,1,-1,0,unknown,no
59,management,married,secondary,no,544,no,no,unknown,67,2,-1,0,unknown,no
39,entrepreneur,married,secondary,no,680,yes,no,cellular,135,1,361,2,failure,no
60,management,married,tertiary,yes,-108,no,yes,cellular,79,2,-1,0,unknown,no
35,blue-collar,married,primary,no,1176,yes,no,unknown,166,2,-1,0,unknown,no
29,management,single,tertiary,no,1388,yes,no,cellular,157,3,-1,0,unknown,no
35,technician,divorced,secondary,yes,362,no,no,cellular,329,2,240,8,other,no
45,technician,married,tertiary,no,5110,no,no,cellular,341,2,-1,0,unknown,yes
48,management,single,tertiary,no,86,no,no,cellular,281,3,186,6,other,yes
25,management,single,tertiary,no,490,yes,no,unknown,246,3,-1,0,unknown,no
38,technician,single,secondary,no,2442,no,no,cellular,161,1,100,3,success,no
43,admin.,single,secondary,no,277,yes,no,cellular,315,2,363,1,failure,no
23,student,single,secondary,no,0,no,no,cellular,217,1,99,7,success,yes
33,unemployed,married,tertiary,no,123,no,no,cellular,207,3,-1,0,unknown,no
35,technician,married,secondary,no,-131,yes,no,unknown,467,2,-1,0,unknown,no
31,management,married,tertiary,no,1343,yes,yes,unknown,85,1,-1,0,unknown,no
34,management,single,tertiary,no,5086,no,no,cellular,213,4,-1,0,unknown,yes
37,management,married,tertiary,no,19,yes,no,cellular,580,2,-1,0,unknown,no
50,blue-collar,married,primary,no,216,yes,no,telephone,137,1,369,2,failure,no
33,management,single,tertiary,no,34,yes,no,unknown,27,1,-1,0,unknown,no
60,admin.,married,secondary,no,504,no,no,unknown,178,4,-1,0,unknown,no
45,unemployed,married,secondary,no,383,no,no,cellular,293,1,-1,0,unknown,no
35,technician,divorced,secondary,no,2823,yes,no,cellular,229,1,-1,0,unknown,no
56,management,married,primary,no,870,no,no,cellular,220,1,179,1,success,yes
36,technician,divorced,secondary,no,5957,yes,no,cellular,138,2,-1,0,unknown,no
49,blue-collar,single,primary,no,1040,no,no,cellular,474,2,-1,0,unknown,no
30,unemployed,single,primary,no,15261,no,no,cellular,43,5,-1,0,unknown,no
40,services,divorced,secondary,no,5745,yes,yes,unknown,37,1,-1,0,unknown,no
35,blue-collar,divorced,primary,no,21,yes,no,cellular,166,2,-1,0,unknown,no
42,unemployed,married,primary,no,259,yes,no,unknown,155,6,-1,0,unknown,no
34,management,married,primary,no,2200,no,no,cellular,168,1,-1,0,unknown,no
53,technician,married,secondary,no,6671,yes,yes,cellular,72,9,-1,0,unknown,no
29,student,single,secondary,no,200,yes,no,unknown,87,2,-1,0,unknown,no
56,admin.,single,secondary,no,-13,no,no,unknown,52,3,-1,0,unknown,no
24,student,single,secondary,no,0,no,no,cellular,74,2,-1,0,unknown,no
60,admin.,married,unknown,no,478,no,no,cellular,173,2,311,8,failure,yes
59,housemaid,divorced,primary,yes,0,no,yes,cellular,1368,2,-1,0,unknown,no
42,unemployed,married,secondary,no,250,yes,no,cellular,247,3,-1,0,unknown,no
30,admin.,married,secondary,no,873,yes,no,telephone,119,1,167,3,success,no
33,blue-collar,single,secondary,no,49,yes,no,unknown,558,6,-1,0,unknown,no
31,admin.,married,secondary,no,88,yes,yes,cellular,189,2,-1,0,unknown,no
55,management,divorced,tertiary,no,36,no,no,cellular,111,2,-1,0,unknown,no
49,blue-collar,married,primary,no,-347,yes,yes,unknown,213,3,-1,0,unknown,no
37,management,married,primary,no,1404,yes,no,cellular,97,1,-1,0,unknown,no
35,technician,single,secondary,no,966,no,no,cellular,71,2,-1,0,unknown,no
